 ;spi/dat   10-SEP-2012 AT 11:38:28   output/apsara_rasa_doc_002.dat
    1 4   1.00000       302.344     -0.549599      0.322445     
    2 4   2.00000       272.813     -0.548394      0.371521     
    3 4   3.00000       241.875     -0.549599      0.322445     
    4 4   4.00000       212.344     -0.549599      0.322445     
    5 4   5.00000       181.406     -0.549599      0.322445     
    6 4   6.00000       151.875     -0.549599      0.322445     
    7 4   7.00000       122.344     -0.549599      0.322445     
    8 4   8.00000       92.8130     -0.548394      0.371521     
    9 4   9.00000       61.8750     -0.549599      0.322445     
   10 4   10.0000       32.3440     -0.549599      0.322445     
   11 4   11.0000       358.594     -0.574136      0.322144     
   12 4   12.0000       327.656     -0.549599      0.322445     
   13 4   13.0000       298.125     -0.549599      0.322445     
   14 4   14.0000       268.594     -0.549599      0.322445     
   15 4   15.0000       237.656     -0.549599      0.322445     
   16 4   16.0000       208.125     -0.549599      0.322445     
   17 4   17.0000       178.594     -0.574136      0.322144     
   18 4   18.0000       147.656     -0.549599      0.322445     
   19 4   19.0000       118.125     -0.549599      0.322445     
   20 4   20.0000       88.5940     -0.549599      0.322445     
   21 4   21.0000       60.4690     -0.549599      0.322445     
   22 4   22.0000       30.9380     -0.549599      0.322445     
   23 4   23.0000       0.00000     -0.549599      0.322445     
   24 4   24.0000       330.469     -0.549599      0.322445     
   25 4   25.0000       300.938     -0.549599      0.322445     
   26 4   26.0000       270.000     -0.549599      0.322445     
   27 4   27.0000       240.469     -0.549599      0.322445     
   28 4   28.0000       210.938     -0.549599      0.322445     
   29 4   29.0000       180.000     -0.549599      0.322445     
   30 4   30.0000       150.469     -0.549599      0.322445     
   31 4   31.0000       118.125      0.450401       1.32244     
   32 4   32.0000       87.1880      0.450401       1.32244     
   33 4   33.0000       57.6560      0.450401       1.32244     
   34 4   34.0000       25.3125     -0.122044       1.22643     
   35 4   35.0000       355.781      0.376832       1.31974     
   36 4   36.0000       326.250      0.281871       1.87802     
   37 4   37.0000       298.125      0.450401       1.32244     
   38 4   38.0000       267.188      0.450401       1.32244     
   39 4   39.0000       237.656      0.450401       1.32244     
   40 4   40.0000       205.313     -0.122044       1.22643     
