 ;spi/dat   10-SEP-2012 AT 11:38:32   output/apsara_rasa_doc_005.dat
    1 4   1.00000       302.344     -0.329851      0.592506     
    2 4   2.00000       272.813     -0.328646      0.641582     
    3 4   3.00000       241.875     -0.329851      0.592506     
    4 4   4.00000       212.344     -0.329851      0.592506     
    5 4   5.00000       182.812     -0.321355      0.605572     
    6 4   6.00000       151.875     -0.329851      0.592506     
    7 4   7.00000       122.344     -0.329851      0.592506     
    8 4   8.00000       92.8132     -0.328646      0.641582     
    9 4   9.00000       61.8753     -0.329851      0.592506     
   10 4   10.0000       32.3442     -0.329851      0.592506     
   11 4   11.0000       358.594     -0.348916      0.598169     
   12 4   12.0000       329.062     -0.297233      0.605598     
   13 4   13.0000       299.531     -0.297233      0.605598     
   14 4   14.0000       268.594     -0.324379      0.598469     
   15 4   15.0000       239.062     -0.297233      0.605598     
   16 4   16.0000       209.531     -0.297233      0.605598     
   17 4   17.0000       178.594     -0.348916      0.598169     
   18 4   18.0000       149.062     -0.297233      0.605598     
   19 4   19.0000       119.531     -0.297233      0.605598     
   20 4   20.0000       88.5940     -0.324379      0.598469     
   21 4   21.0000       61.8753     -0.321774      0.605895     
   22 4   22.0000       32.3442     -0.321774      0.605895     
   23 4   23.0000       1.40625     -0.321774      0.605895     
   24 4   24.0000       331.875     -0.321774      0.605895     
   25 4   25.0000       302.344     -0.321774      0.605895     
   26 4   26.0000       271.406     -0.321774      0.605895     
   27 4   27.0000       241.875     -0.321774      0.605895     
   28 4   28.0000       212.344     -0.321774      0.605895     
   29 4   29.0000       181.406     -0.321774      0.605895     
   30 4   30.0000       151.875     -0.321774      0.605895     
   31 4   31.0000       118.126     -0.334671      0.636064     
   32 4   32.0000       87.1885     -0.334671      0.636064     
   33 4   33.0000       57.6565     -0.334671      0.636064     
   34 4   34.0000       28.1253     -0.846797      0.544573     
   35 4   35.0000       357.188     -0.375972      0.623716     
   36 4   36.0000       327.656     -0.481746      0.184464     
   37 4   37.0000       298.125     -0.334671      0.636064     
   38 4   38.0000       267.189     -0.334671      0.636064     
   39 4   39.0000       237.656     -0.334671      0.636064     
   40 4   40.0000       208.126      0.151998      0.495505     
